"","id","lyric"
"25","3Lvm5dOtqy1uZY6nTln6lt","Always and forever;Each moment with you, yeah;Is just like a dream to me;That somehow came true, yeah;And I know tomorrow;Will still be the same;'Cause we got a life of love;That won't ever change and;Every day, love me your own special way;Melt all my heart away with a smile;Take time to tell me you really care;And we'll share tomorrow together;(Always forever love you);Ooh baby, I'll always love you forever;(Always forever love you);Ever, ever, ever;There'll always be sunshine;When I look at you, yeah;It's something I can't explain;Just the things that you do (ooh baby);If you get lonely;Call me and take;A second to give to me;That magic you make and;Every day, love me your own special way;Melt all my heart away with a smile;Take time to tell me you really care;And we'll share tomorrow together;(Always forever love you);Baby baby, I'll always love you forever;(Always forever love you);Ooh baby, ooh baby, yeah baby, yeah baby, forever;(Always forever love you);Love you, love you, you, you, always;(Always forever love you);Always, ever, ever, ever, forever;(Always forever love you);And oh yeah, oh, ooh;(Always forever love you);Love you, ever, ever, ever, and always I;(Always forever love you);Ever, ever, ever, yes I'm the one who;(Always forever love you);Yes I'm the one who loves you, always;(Always forever love you);And forever, I love you"
"26","3BPtnSoJ4OnTho8CrJecC7","When you're feeling lost in the night;When you feel your world just ain't right;Call on me, I will be waiting;Count on me, I will be there;Anytime the times get too tough;Anytime your best ain't enough;I'll be the one to make it better;I'll be there to protect you;See you through;I'll be there and there is nothing;I won't do;I will cross the ocean for you;I will go and bring you the moon;I will be your hero your strength;Anything you need;I will be the sun in your sky;I will light your way for all time;Promise you;For you I will;I will shield your heart from the rain;I will let no harm come your way;Oh these arms will be your shelter;No these arms won't let you down;If there is a mountain to move;I will move that mountain for you;I'm here for you, I'm here forever;I will be your fortress, tall and strong;I'll keep you safe;I'll stand beside you, right or wrong;I will cross the ocean for you;I will go and bring you the moon (yeah, yeah);I will be your hero your strength;Anything you need (I will be..);I will be the sun in your sky;I will light your way for all time;Promise you;For you I will;For you I will, lay my life on the line;For you I will fight, oooooh;For you I will die;With every breath, with all my soul;I'll give my world;I'll give it all;Put your faith in me (put you're faith in me);And I'll do anything;I will cross the ocean for you (I will cross the ocean for you);I will go and bring you the moon;I will be your hero your strength;Anything you need;I will be the sun in your sky;I will light your way for all time;Promise you (Promise you);For you I will, I will, I will, I will;I will cross the ocean for you;I will go and bring you the moon;I will be your hero your strength;Anything you need, (Anything you need);I will be the sun in your sky (yeah, yeah);I will let you wait for all times;Promise you (I promise you);For you I will (Ooooh);I promise you;For you I will"
"27","36AWdhZIGLUTkWpJDhe7va","Candle light and soul forever;A dream of you and me together;Say you believe it, say you believe it;Free your mind of doubt and danger;Be for real, don't be a stranger;We can achieve it, we can achieve it;Come a little bit closer, baby;Get it on, get it on;'Cause tonight is the night, when two become one;I need some love like I never needed love before;Wanna make love to ya, baby;I had a little love, now I'm back for more;Wanna make love to ya, baby;Set your spirit free, it's the only way to be;Silly games that you were playing;Empty words we both were saying;Let's work it out, boy, let's work it out, boy;Any deal that we endeavour;Boys and girls feel good together;Take it or leave it, take it or leave it;Are you as good as I remember, baby?;Get it on, get it on;'Cause tonight is the night, when two become one;I need some love like I never needed love before;Wanna make love to ya, baby;I had a little love, now I'm back for more;Wanna make love to ya, baby;Set your spirit free, it's the only way to be;Be a little bit wiser, baby;Put it on, put it on;'Cause tonight is the night, when two become one;I need some love like I never needed love before;Wanna make love to ya, baby;I had a little love, now I'm back for more;Wanna make love to ya, baby;I need some love like I never needed love before;Wanna make love to ya, baby;I had a little love, now I'm back for more;Wanna make love to ya, baby;Set your spirit free, it's the only way to be;It's the only way to be;It's the only way to be"
"28","2SZDu4esDLUISRnpYQE17b","The strands in your eyes that color them wonderful;Stop me and steal my breath;And emeralds from mountains that thrust towards the sky;Never revealing their depth;And tell me that we belong together;Dress it up with the trappings of love;I'll be captivated, I'll hang from your lips;Instead of the gallows of heartache that hang from above;I'll be your cryin' shoulder;I'll be love's suicide;And I'll be better when I'm older;I'll be the greatest fan of your life;And rain falls angry on the tin roof;As we lie awake in my bed;And you're my survival, you're my living proof;My love is alive and not dead;And tell me that we belong together;Dress it up with the trappings of love;I'll be captivated, I'll hang from your lips;Instead of the gallows of heartache that hang from above;And I'll be your cryin' shoulder;I'll be love's suicide;I'll be better when I'm older;I'll be the greatest fan of your life;And I've dropped out, I've burned up, I've fought my way back from the dead;I Tuned in, I turned on, remembered the thing that you said;And I'll be your cryin' shoulder;I'll be love's suicide;And I'll be better when I'm older;I'll be the greatest fan of your life;And I'll be your cryin' shoulder;I'll be love's suicide;And I'll be better when I'm older;I'll be the greatest fan of your life;The greatest fan of your life"
"29","0JN7vUgUolHGHFrOR8xk7S","Many nights we've prayed;With no proof anyone could hear;In our hearts a hopeful song;We barely understood;Now, we are not afraid;Although we know there's much to fear;We were moving mountains;Long before we knew we could;There can be miracles when you believe;Though hope is frail, it's hard to kill;Who knows what miracles you can achieve?;When you believe, somehow you will;You will when you believe;In this time of fear;When prayer so often proves in vain;Hope seems like the summer birds;Too swiftly flown away;Yet now I'm standing here;My heart's so full, I can't explain;Seeking faith and speaking words;I never thought I'd say;There can be miracles when you believe;Though hope is frail, it's hard to kill;Who knows what miracles you can achieve?;When you believe, somehow you will;You will when you    believe;They don't always happen when you ask;And it's easy to give in to your fears;But when you're blinded by your pain;Can't see your way clear through the rain;A small but still resilient voice says, ""Help is very near!"";There can be miracles when you believe;Though hope is frail, it's hard to kill;Who knows what miracles you can achieve?;When you believe, somehow you will;Now, you will, you will when you believe;You will when you believe, just believe;Just believe, you will when you believe"
"30","4pZ2aqPV39Gw3FuHrWKWnM","Kiss me, out of the bearded barley;Nightly, beside the green, green grass;Swing, swing, swing the spinning step;You wear those shoes and I will wear that dress;Oh, kiss me, beneath the milky twilight;Lead me out on the moonlit floor;Lift your open hand;Strike up the band and make the fireflies dance;Silver moon's sparkling;So kiss me;Kiss me, down by the broken tree house;Swing me upon its hanging tire;Bring, bring, bring your flowered hat;We'll take the trail marked on your father's map;Oh, kiss me, beneath the milky twilight;Lead me out on the moonlit floor;Lift your open hand;Strike up the band and make the fireflies dance;Silver moon's sparkling;So kiss me;Kiss me, beneath the milky twilight;Lead me out on the moonlit floor;Lift your open hand;Strike up the band and make the fireflies dance;Silver moon's sparkling;So kiss me;So kiss me;So kiss me;So kiss me"
"31","1AM1o0mKbgAK5oMpY8B3Z7","When I first saw you, I already knew;There was something inside of you;Something I thought that;I would never find, angel of mine;I look at you looking at me;Now I know why they say;The best things are free;I'm gonna love you, boy;You are so fine, angel of mine;How you changed my world;You'll never know;I'm different now;You helped me grow;You came into my life;Sent from above;When I lost all hope;You showed me love;I'm checking for you, boy;You're right on time, angel of mine;Nothing means more to me than what we share;No one in this whole world can ever compare;Last night, the way you moved is still on my mind;Angel of mine;What you mean to me;You'll never know;Deep inside, I need to show;You came into my life;Sent from above (Sent from above);When I lost all hope;You showed me love;(Boy, you showed me love);I'm checking for you, boy;You're right on time (Right on time);Angel of mine (Angel of mine);I never knew I could feel each moment;As if it were new;Every breath that I take;The love that we make;I only share it with you;(You, you, you, you);When I first saw you, I already knew;There was something inside of you;Something I thought that;I would never find, angel of mine;You came into my life;Sent from above;(Came into my life, yeah, yeah, yeah);When I lost all hope;You showed me love;(Boy, you showed me love, uh huh);I'm checking for you, boy;You're right on time;(But boy, you're right on time);Angel of mine (angel of mine, oh, mine);How you changed my world;You'll never know;I'm different now;You helped me grow;I look at you looking at me;Now I know why they say;The best things are free;I'm checking for you, boy;You're right on time, angel of mine"
"32","2gesnmmQtTco0LR2WgGzUR","When a man loves a woman;Can't keep his mind on nothin' else;He'd trade the world;For the good thing he's found;If she is bad, he can't see it;She can do no wrong;Turn his back on his best friend;If he puts her down;When a man loves a woman;Spend his very last dime;Trying to hold on;To what he needs;He'd give up all his comforts;Sleep out in the rain;If she said that's the way;It oughtta be, hey;When a man loves a woman, hey;I give you everything I've got;Trying to hold on to your precious love;Baby, baby please don't treat me bad;When a man loves a woman;Deep down in his soul;She can bring him;Such misery;If she is playing him for a fool;He's the last one to know;Loving eyes;Can never see;Yes when a man loves a woman;I know exactly how he feels;Cause, baby, baby;When a man loves a woman, oh;When a man loves a woman, yeah;When a man loves a woman;When a man, when a man, when a man loves a woman;Ooh"
"33","7EEdDKopE2INq8y1sOZuhU","We both know that I shouldn't be here;This is wrong;And, baby, it's killing me, it's killing you;Both of us trying to be strong;I've got somewhere else to be;Promises to keep;Someone else who loves me;And trusts me fast asleep;I've made up my mind;There is no turning back;She's been good to me;And she deserves better than that;It's the hardest thing I'll ever have to do;To look you in the eye, and tell you I don't love you;It's the hardest thing I'll ever have to lie;To show no emotion when you start to cry;I can't let you see what you mean to me;When my hands are tied and my heart's not free;We're not meant to be;It's the hardest thing I'll ever have to do;To turn around and walk away pretending I don't love you;I know that we'll meet again;Fate has a place and time;So you can get on with your life;I've got to be cruel to be kind;Like Dr. Zhivago;All my love I'll be sending;And you will never know;Cause there can be no happy ending;Maybe another time, another day;As much as I want to, I can't stay"
"34","4hNnlZ2ro9G7npTrV08LS3","The whispers in the morning;Of lovers sleeping tight;Are rolling by like thunder now;As I look in your eyes;I hold on to your whole body;And feel each move you make;Your voice is warm and tender;A love that I could not forsake;'Cause I'm your lady;And you are my man;Whenever you reach for me;I'll do all that I can;Lost is how I'm feeling;Lying in your arms;When the world outside's too much to take;That all ends when I'm with you;Even though there may be times;It seems I'm far away;Never wonder where I am;'Cause I am always by your side;'Cause I'm your lady;And you are my man;Whenever you reach for me;I'll do all that I can;We're heading for something;Somewhere I've never been;Sometimes I am frightened, but I'm ready to learn;Of the power of love;The sound of your heart beating;Made it clear suddenly;The feeling that I can't go on;Is light years away;'Cause I'm your lady;And you are my man;Whenever you reach for me;I'm gonna do all that I can;We're heading for something;Somewhere I've never been;Sometimes I am frightened, but I'm ready to learn;Of the power of love;The power of love;The power of love;Sometimes I am frightened, but I'm ready to learn;Of the power of love;The power of love"
"35","69uJi5QsBtqlYkGURTBli8","Turn down the lights;Turn down the bed;Turn down these voices inside my head;Lay down with me;Tell me no lies;Just hold me close;Don't patronize;Don't patronize me;'Cause I can't make you love me if you don't;You can't make your heart feel something it won't;Here in the dark in these final hours;I will lay down my heart and I'll feel the power;But you won't, no you won't;'Cause I can't make you love me if you don't;I'll close my eyes;Then I won't see;The love you don't feel when you're holding me;Morning will come;And I'll do what's right;Just give me 'til then to give up this fight;And I'll give up this fight;'Cause I can't make you love me if you don't;You can't make your heart feel something it won't;Here in the dark in these final hours;I will lay down my heart and I'll feel the power;But you won't, no you won't;'Cause I can't make you love me if you don't"
"36","225xvV8r1yKMHErSWivnow","I could stay awake just to hear you breathin';Watch you smile while you are sleeping;While you're far away and dreaming;I could spend my life in this sweet surrender;I could stay lost in this moment forever;Where every moment spent with you is a moment I treasure;Don't want to close my eyes;I don't want to fall asleep;'Cause I'd miss you, baby;And I don't wanna miss a thing;'Cause even when I dream of you (even when I dream);The sweetest dream would never do;I'd still miss you, babe;And I don't want to miss a thing;Lying close to you feeling your heart beating;And I'm wondering what you're dreaming;Wonderin' if it's me you're seeing;Then I kiss your eyes and thank God we're together;And I just want to stay with you;In this moment forever;Forever and ever;I don't want to close my eyes;I don't want to fall asleep;'Cause I'd miss you, baby;And I don't wanna miss a thing;'Cause even when I dream of you (even when I dream);The sweetest dream would never do;I'd still miss you, baby;And I don't want to miss a thing;I don't want to miss one smile;I don't want to miss one kiss;Well, I just want to be with you;Right here with you, just like this;I just want to hold you close;I feel your heart so close to mine;And just stay here in this moment;For all the rest of time;Yeah (yeah);Yeah (yeah);Yeah!;Don't want to close my eyes;Don't want to fall asleep;'Cause I'd miss you, baby;And I don't wanna miss a thing;'Cause even when I dream of you (even when I dream);The sweetest dream would never do;I'd still miss you, baby;And I don't want to miss a thing;I don't want to close my eyes;I don't want to fall asleep;'Cause I'd miss you, baby;And I don't wanna miss a thing;'Cause even when I dream of you;The sweetest dream would never do;I'd still miss you, baby;And I don't want to miss a thing;Don't want to close my eyes;I don't want to fall asleep, yeah;I don't want to miss a thing"
"37","0TxXEbxn52XsuAhxb6VFZw","I don't want another heartbreak;I don't need another turn to cry, no;I don't wanna learn the hard way;Baby, hello;Oh no, goodbye;But you got me like a rocket;Shooting straight across the sky;It's the way you love me;It's a feeling like this;It's centrifugal motion;It's perpetual bliss;It's that pivotal moment;It's, ah, impossible;This kiss, this kiss;Unstoppable;This kiss, this kiss;Cinderella said to Snow White;""How does love get so off course, oh;All I wanted was a white knight;With a good heart;Soft touch, fast horse;Ride me off into the sunset;Baby, I'm forever yours"";It's the way you love me;It's a feeling like this;It's centrifugal motion;It's perpetual bliss;It's that pivotal moment;It's, ah, unthinkable;This kiss, this kiss;Unsinkable;This kiss, this kiss;You can kiss me in the moonlight;On the rooftop under the sky, oh;You can kiss me with the windows open;While the rain comes pouring inside, oh;Kiss me in sweet slow motion;Let's let everything slide;You got me floating;You got me flying;It's the way you love me (The way);It's a feeling like this;It's centrifugal motion (Ahh, ahh);It's perpetual bliss;It's that pivotal moment;It's, ah, subliminal;This kiss, this kiss;It's criminal;This kiss, this kiss;It's the way you love me, baby (The way you love me, baby);It's the way you love me, darling, yeah;It's the way you love me (The way);It's a feeling like this;It's centrifugal motion (Ahh, ahh);It's perpetual bliss;It's that pivotal moment;It's, ah, subliminal;This kiss, this kiss;It's criminal;This kiss, this kiss;It's the way you love me, baby (The way you love me, baby);It's the way you love me darling, yeah;It's the way you love me;It's a feeling like this;It's centrifugal motion"
"38","3APayTEWiUl9Ssep4BOXR2","I thought I saw a man brought to life;He was warm, he came around like he was dignified;He showed me what it was to cry;Well, you couldn't be that man I adored;You don't seem to know, or seem to care what your heart is for;But I don't know him anymore;There's nothing where he used to lie;My conversation has run dry;That's what's going on;Nothing's fine, I'm torn;I'm all out of faith;This is how I feel;I'm cold and I am shamed;Lying naked on the floor;Illusion never changed;Into something real;I'm wide awake and I can see;The perfect sky is torn;You're a little late, I'm already torn;So I guess the fortune teller's right;Should have seen just what was there;And not some holy light;But you crawled beneath my veins;And now I don't care, I had no luck;I don't miss it all that much;There's just so many things;That I can touch, I'm torn;I'm all out of faith;This is how I feel;I'm cold and I am shamed;Lying naked on the floor;Illusion never changed;Into something real;I'm wide awake and I can see;The perfect sky is torn;You're a little late, I'm already torn;Torn;There's nothing where he used to lie;My inspiration has run dry;That's what's going on;Nothing's right, I'm torn;I'm all out of faith;This is how I feel;I'm cold and I am shamed;Lying naked on the floor;Illusion never changed;Into something real;I'm wide awake and I can see;The perfect sky is torn;I'm all out of faith;This is how I feel;I'm cold and I'm ashamed;Bound and broken on the floor;You're a little late, I'm already torn;Torn;Oh;(Oh yeah, a little);(Oh yeah, a little);(Oh yeah, a little)"
"39","5gZEhPrN1VLqTG1nIAXeNK","You set my soul at ease;Chased darkness out of view;Left your desperate spell on me;Say you feel it too;I know you do;I've got so much more to give;This can't die, I yearn to live;Pour yourself all over me;And I'll cherish every drop here on my knees;I wanna love you forever;And this is all I'm asking of you;10,000 lifetimes together;Is that so much for you to do?;'Cause from the moment that I saw your face;And felt the fire in your sweet embrace;I swear I knew;I'm gonna love you forever, oh-oh;My mind fails to understand;What my heart tells me to do;And I'd give up all I have just to be with you;And that would do;I've always been taught to win;And I never thought I'd fall;Be at the mercy of a man;I've never been;Now I only want to be right where you are;I wanna love you forever (I wanna love you forever);And this is all I'm asking of you;10,000 lifetimes together;Is that so much for you to do?;'Cause from the moment that I saw your face;And felt the fire in your sweet embrace;I swear I knew (I swear);I'm gonna love you forever;Whoa, oh-oh;In my life, I've learned that heaven never waits, no;Let's take this now before it's gone like yesterday, no;'Cause when I'm with you, there's nowhere else;That I would ever wanna be, no;I'm breathing for the next second I can feel you loving me;I'm gonna love...;I wanna lover you forever;Oh, and this is all I'm asking of you;10,000 lifetimes together (My love);Is that so much for you to do?;'Cause from the moment that I saw your face;And felt the fire in your sweet embrace;I swear I knew (Oh);I'm gonna love you forever, forever, oh;I wanna love you forever;Everyday, everyday;10,000 lifetimes together"
"40","0I9M3okWVRJXWT6G7cbIdx","Say you, say me;Say it for always, that's the way it should be;Say you, say me;Say it together, naturally;I had a dream, I had an awesome dream;People in the park playing games in the dark;And what they played was a masquerade;And from behind of walls of doubt a voice was crying out;Say you, say me;Say it for always, that's the way it should be;Say you, say me;Say it together, naturally;As we go down life's lonesome highway;Seems the hardest thing to do is to find a friend or two;A helping hand - someone who understands;That when you feel you've lost your way;You've got someone there to say;I'll show you;Say you, say me;Say it for always, that's the way it should be;Say you, say me;Say it together, naturally;So you think you know the answers - oh no;Because the whole world has got you dancing, that's right;I'm telling you;It's time to start believing - oh yes;Believing who you are - you are a shining star;Say you, say me;Say it for always, that's the way it should be;Say you, say me;Say it together, naturally"
